,Date,Open,High,Low,Close,Adj Close,Volume,Del,DelPrec,Label_4part,Label_3part,TrumpTweets
1642,12/15/2014,17285.74023,17403.53906,17115.2793,17180.83984,17180.83984,114050000,-104.90039,-0.606860849,1,0,""" @ PianoBecca: @ realDonaldTrump In love with Trump Tower too! Clearly Tower built by man who is strong & abel to serve as OUR PRESEDENT!"""
1643,12/16/2014,17173.07031,17427.43945,17067.58984,17068.86914,17068.86914,116640000,-104.201172,-0.606770776,1,0,""" @ Scottishrecipes: We have added MacLeod House in Aberdeen @ TrumpScotland to our best restaurants in Scotland page at http://www.scottishrecipes.co.uk/Best-Restaurants-in-Scotland.php …"
1644,12/17/2014,17069.16016,17389.30078,17069.16016,17356.86914,17356.86914,118220000,287.708985,1.68554857,3,2,"Success is not final, failure is not fatal: it is the courage to continue that counts. -- Winston Churchill"
1645,12/18/2014,17367.84961,17778.40039,17367.84961,17778.15039,17778.15039,123940000,410.300782,2.362415562,3,2,""" @ Marleykush__: Vote Donald Trump for president!!!!!!!!!! @ realDonaldTrump"""
1646,12/19/2014,17778.01953,17874.0293,17746.55078,17804.80078,17804.80078,343690000,26.78125,0.150642483,2,1,Great @ foxbusiness interview with @ EricTrump on @ TeamCavuto discussing the real estate economy & 2016http://video.foxbusiness.com/v/3946739397001/eric-trump-on-potential-donald-trump-presidential-bid/?#sp=show-clips …
1647,12/22/2014,17812.25,17962.7793,17812.25,17959.43945,17959.43945,98460000,147.189453,0.826338351,2,2,"""@DRJAMESCABOT: @lovusa4: 6 psychiatrists all from HARVARD... TRUMP on verge of genius... Perry average or below IQ..CAN'T absorb data fast"""
1648,12/23/2014,17971.50977,18069.2207,17970.16016,18024.16992,18024.16992,82890000,52.660156,0.293020212,2,2,Entrepreneurs: Realize that fear is the exact opposite of faith. Resolve to be bigger than your problems. Who's the boss?
1649,12/24/2014,18035.73047,18086.24023,18027.7793,18030.21094,18030.21094,42870000,-5.519531,-0.030603313,1,1,""" @ BernardCastro3: @ realDonaldTrump Wishing you Happy Holidays. Can't wait for the # CelebrityApprentice to start in January."""
1650,12/26/2014,18038.30078,18103.44922,18038.30078,18053.71094,18053.71094,52570000,15.410157,0.085430203,2,1,"""@dbplanchon: @ realDonaldTrump - you don't remember me but I installed the first computer system in the TT.Merry Christmas you Good American"
1651,12/29/2014,18046.58008,18073.03906,18021.57031,18038.23047,18038.23047,53870000,-8.349609,-0.046266988,1,1,"""@Firehart555: @ realDonaldTrump @ foxandfriends I'll be watching Mr Trump."""
1652,12/30/2014,18035.01953,18035.01953,17959.69922,17983.07031,17983.07031,47490000,-51.949218,-0.288046364,1,0,. @ CoachDanMullen Great to have you and your GREAT team at Trump National Doral. Go out and finish your fantastic season in style!
1653,12/31/2014,17987.66016,18043.2207,17820.88086,17823.07031,17823.07031,82840000,-164.589843,-0.915015303,1,0,"If you're interested in 'balancing' work and pleasure, stop trying to balance them. Instead make your work more pleasurable."
1654,1/2/2015,17823.07031,17951.7793,17731.30078,17832.99023,17832.99023,76270000,9.919921,0.055657756,2,1,""" @ KdanielsK: @ misstcassidy @ AllAboutTheTea_ I definitely think Kenya is smarter than Brandi, but Kenya doesn't play well w/ others."""
1655,1/5/2015,17821.30078,17821.30078,17475.92969,17501.65039,17501.65039,116160000,-319.65039,-1.793642304,0,0,"I will be on @ foxandfriends at 7:00 A.M. Will be talking about many things, including The Apprentice!"
1656,1/6/2015,17504.17969,17581.05078,17262.36914,17371.64063,17371.64063,101870000,-132.539063,-0.757185229,1,0,"Wow, despite the switch to Monday night, @ ApprenticeNBC ratings were higher than even the Sunday night show."
1657,1/7/2015,17374.7793,17597.08008,17374.7793,17584.51953,17584.51953,91030000,209.740234,1.207153371,3,2,"“Failure is simply the opportunity to begin again, this time more intelligently.” - Henry Ford"
1658,1/8/2015,17591.9707,17916.03906,17591.9707,17907.86914,17907.86914,114890000,315.898438,1.795696704,3,2,Who is paying for that tedious Smokey Bear commercial that is on all the time - enough already!
1659,1/9/2015,17911.01953,17915.32031,17686.08984,17737.36914,17737.36914,93390000,-173.65039,-0.96951706,1,0,""" @ erikmthompson: I just don't want # DonaldTrump to run for president because that would mean no more # TheApprentice Donald Trumps Letterman"
1660,1/12/2015,17742.05078,17793.88086,17571.58008,17640.83984,17640.83984,92500000,-101.210937,-0.570457938,1,0,Trump National Doral (and me) will be featured on @ GolfChannel all morning long starting at 7:15 but first @ foxandfriends at 7:00.
1661,1/13/2015,17645.01953,17923.00977,17498.23047,17613.67969,17613.67969,99360000,-31.339843,-0.177612969,1,1,""" @ misnsomething:Donald was pretty amazing for taking money out of his own pocket and topping both teams off to $300,000.00 # CelebApprentice"""
1662,1/14/2015,17609.06055,17609.06055,17264.90039,17427.08984,17427.08984,109180000,-181.970703,-1.033392454,0,0,""" @ arabiangolftv: Great progress at # Akoya by @ damacproperties architect Gil Hanse creating a masterpiece for # Dubai!pic.twitter.com/lezbqC5dhh"
1663,1/15/2015,17436.30078,17517.41016,17298.03906,17320.71094,17320.71094,94520000,-115.589843,-0.662926411,1,0,"""@Jack_P_Ivory: @ realDonaldTrump for president! Only vote worth casting!"""
1664,1/16/2015,17320,17528.36914,17243.55078,17511.57031,17511.57031,140480000,191.570313,1.106064163,3,2,""" @ YankeeRunnerLV: God Bless You for such generous act of kindness by featuring your friend Joan Rivers in Monday's @ ApprenticeNBC"
1665,1/20/2015,17516.96094,17588.69922,17346.73047,17515.23047,17515.23047,119600000,-1.730469,-0.00987882,1,1,""" @ catham11: @ EW Love this man!!! @ realDonaldTrump"" Thanks."
1666,1/21/2015,17509.96094,17599.58008,17396.03906,17554.2793,17554.2793,95530000,44.318359,0.2531037,2,2,"If Scotland would have gone independent predicated on $100 - $150 oil, they would now be bust!"
1667,1/22/2015,17557.28906,17840.89063,17482.53906,17813.98047,17813.98047,111980000,256.691406,1.462021871,3,2,Only those who will risk going too far can possibly find out how far one can go. -- T. S. Eliot
1668,1/23/2015,17812.5,17812.5,17667.5293,17672.59961,17672.59961,97110000,-139.900391,-0.785405704,1,0,""" @ Bunyolan: @ realDonaldTrump Top5 The 63rd Miss Universe should be # USA # THAILAND # COLUMBIA # SPAIN # JAMAICA # MissUniverse"""
1669,1/26/2015,17668.10938,17696.35938,17567.59961,17678.69922,17678.69922,87220000,10.589844,0.059937619,2,1,""" @ FreidaWashingt: @ realDonaldTrump Good morning to you. The pageant was fabulous! Ms USA came so close. Then tonight is Celeb Apprentice."
1670,1/27/2015,17638.5293,17638.5293,17288.31055,17387.21094,17387.21094,135940000,-251.318359,-1.424826043,0,0,"As usual, the ""storm of the century"" was not nearly as bad as forecast. What a waste of time, energy and money!"
1671,1/28/2015,17402.91016,17484.41016,17189,17191.36914,17191.36914,115980000,-211.541015,-1.215549659,0,0,"""@iPaulyDip: @ alexvent13 my idol @ realDonaldTrump he's the motivation"""
1672,1/29/2015,17195.28906,17433.13086,17136.30078,17416.84961,17416.84961,111690000,221.560546,1.288495618,3,2,""" @ rainbow74 @ TheView I personally love @ realDonaldTrump and really hope he runs for Prez! # CelebrityApprentice"" Thanks"
1673,1/30/2015,17416.84961,17419.90039,17156.82031,17164.94922,17164.94922,168560000,-251.90039,-1.446302837,0,0,""" @ justariot66: @ realDonaldTrump @Newsmax_Media Mr Trump, there's no question you could give them a run, you'd just have to commit to running"
1674,2/2/2015,17169.99023,17367.67969,17037.75977,17361.03906,17361.03906,108090000,191.048829,1.112690377,3,2,""" @ AuthorKnox: @ ApprenticeNBC Pete Carroll need to be added to the show, worst play call in Superbowl History @ realDonaldTrump fire his ass!"""
1675,2/3/2015,17369.9707,17670.75977,17369.9707,17666.40039,17666.40039,112860000,296.429688,1.706564122,3,2,""" @ jessibee35: @ realDonaldTrump Thank you for creating a real realitea! That actually helps charity! # donaldforpresident # classact"
1676,2/4/2015,17664.99023,17782.2207,17603.21094,17673.01953,17673.01953,102560000,8.029297,0.045453164,2,1,""" @ WeLoveTheDonald @ DonaldJTrumpJr @ realDonaldTrump @ EricTrump Such handsome men! Great pic!"" Thank you."
1677,2/5/2015,17677.25977,17889.58008,17677.25977,17884.88086,17884.88086,79890000,207.621093,1.174509487,3,2,"""@JordanStasi Mr. Trump, as a young sales professional. What one of YOUR BOOKS would you recommend I read?"" Start with Art of the Deal."
1678,2/6/2015,17881.53906,17951.08984,17764.40039,17824.28906,17824.28906,93610000,-57.25,-0.320162598,1,0,Via @ BreitbartNews by @ mboyle1: “EXCLUSIVE — DONALD TRUMP TO SPEAK AT CPAC” http://www.breitbart.com/big-government/2015/02/06/exclusive-donald-trump-to-speak-at-cpac%E2%80%A8/ … @ CPACnews
1679,2/9/2015,17821.49023,17821.49023,17685.32031,17729.21094,17729.21094,81590000,-92.279296,-0.517797865,1,0,Celebrity Apprentice is nearing the end of a wonderful and very successful season. Watch tonight at 8:00.
1680,2/10/2015,17736.15039,17890.33984,17729.24023,17868.75977,17868.75977,89930000,132.609375,0.747678454,2,2,Watched @ davidaxelrod on @ oreillyfactor and the dog hit me even after I made a big contribution to his charity. I never went bankrupt!
1681,2/11/2015,17867.85938,17897.21094,17759.65039,17862.14063,17862.14063,89890000,-5.71875,-0.032005793,1,1,""" @ sebplaski: @ realDonaldTrump Why is Trump for real? Because he knows how to deal!"""
1682,2/12/2015,17862.14063,17975.65039,17862.14063,17972.38086,17972.38086,117160000,110.240234,0.617172579,2,2,""" @ WorldNewsPress1: The Success of Donald Trump - Read on http://wp.me/p459tG-4i4S """
1683,2/13/2015,17968.65039,18037.41016,17961.75977,18019.34961,18019.34961,85230000,50.699218,0.282153734,2,2,"@ RealDonaldTrump stands in defense of @ ScottWalker's college record @ DraftWalker16 Donald J. Trump stands in... http://fb.me/7cugpWSrV """
1684,2/17/2015,18019.80078,18052.00977,17951.41016,18047.58008,18047.58008,98760000,27.779297,0.154159845,2,1,""" @ KristyHernandez: Looking forward to # CelebApprentice Season 15!!! My favorite show @ realDonaldTrump @ ApprenticeNBC"""
1685,2/18/2015,18045.7207,18048.69922,17982.19922,18029.84961,18029.84961,75090000,-15.871094,-0.08794935,1,1,""" @ AllTheNewsIsNow: Donald Trump and Geraldo Rivera recap 'Celebrity Apprentice': A look back at the exciting season http://bit.ly/17QphVZ """
1686,2/19/2015,18028.66992,18028.66992,17924.59961,17985.76953,17985.76953,79130000,-42.900391,-0.237956495,1,1,President Obama and our negotiators are failed checker players playing against Grand Master Chess champions. Very sad to watch!
1687,2/20/2015,17985.76953,18144.28906,17878.36914,18140.43945,18140.43945,111390000,154.669922,0.859957211,2,2,""" @ calimtns: @ realDonaldTrump Please, Please, please run for President, I'm begging!!!!"""
1688,2/23/2015,18140.75977,18141.21094,18054.83984,18116.83984,18116.83984,83670000,-23.919922,-0.131857333,1,1,""" @ AplemonLemon: @ realDonaldTrump nice job this morning on # Foxabdfriends ! You have my vote, not Walker"""
1689,2/24/2015,18112.57031,18231.08984,18098.73047,18209.18945,18209.18945,79310000,96.61914,0.533436935,2,2,The Oscars were a great night for Mexico & why not—they are ripping off the US more than almost any other nation.
1690,2/25/2015,18208.66992,18244.38086,18182.75977,18224.57031,18224.57031,80480000,15.900391,0.087323188,2,1,""" @ adamodell: @ realDonaldTrump just wanted to say I am loving the US celebrity apprentice on bbc1 in the UK , great show and celebrities!"
1691,2/26/2015,18224.41016,18239.42969,18157.07031,18214.41992,18214.41992,81500000,-9.990234,-0.054817873,1,1,"Via @ UnionLeader by @ tuohy: ""Trump hires Lewandowski as presidential run eyed"" http://www.unionleader.com/article/20150226/NEWS0602/150229439#sthash.ePYoTkTW.dpuf … # FITN # MakeAmericaGreatAgain"
1692,2/27/2015,18213.25977,18213.25977,18132.38086,18132.69922,18132.69922,101110000,-80.560547,-0.442318113,1,0,Interview w/Melanie Batley via Newsmaxhttp://www.newsmax.com/MelanieBatley/trump-2016-president-isis/2015/02/24/id/626586/ …
1693,3/2/2015,18134.05078,18288.63086,18122.58984,18288.63086,18288.63086,89790000,154.580078,0.852429939,2,2,"Via @ OceanDriveMag by @ SuzMcGeeNYC: ""Q&A: Ivanka Trump on the Business of Golf & the Championships"" http://oceandrive.com/personalities/articles/ivanka-trump-on-the-business-of-golf#qSWVHe3fbfb1tO7l.99 …"
1694,3/3/2015,18281.94922,18281.94922,18136.88086,18203.36914,18203.36914,83830000,-78.580078,-0.429823303,1,0,Entrepreneurs: Paying attention can be a cost effective way of protecting yourself.
1695,3/4/2015,18203.36914,18203.36914,18029.5,18096.90039,18096.90039,80900000,-106.46875,-0.584884859,1,0,All 50 of the WORLD'S TOP 50 PLAYERS will be at TRUMP NATIONAL DORAL on Thursday - Sunday for the Cadillac World Golf Championship.
1696,3/5/2015,18096.90039,18160.34961,18087.65039,18135.7207,18135.7207,75840000,38.820312,0.214513597,2,1,""" @ ElianaBenador: # CPAC th crystal ball to see th future: True Conservative candidates will be sorely missing. None of them measures toTrump"
1697,3/6/2015,18135.7207,18135.7207,17825.15039,17856.7793,17856.7793,113350000,-278.941406,-1.538077315,0,0,""" @ metanoik: Donald Trump's Ferry Point Golf Course Accepting Tee Times - http://Golf.com http://dlvr.it/8rrWRR # economy"""
1698,3/9/2015,17856.56055,18031.03906,17856.56055,17995.7207,17995.7207,85820000,139.160156,0.779322287,2,2,Will be on @ foxandfriends at 7:00 - 5 minutes.
1699,3/10/2015,17989.56055,17989.56055,17662.93945,17662.93945,17662.93945,120450000,-326.621094,-1.815614635,0,0,""" @ JxCookie96 @ realDonaldTrump I really appreciate your tips. Just started a business, going for gold. Thank you."" Great--good luck!"
1700,3/11/2015,17662.93945,17731.7793,17627,17635.39063,17635.39063,102120000,-27.548828,-0.155969668,1,1,""" @ JustinKrizel: I can vote in next election. If he runs, I will absolutely vote for DonaldTrump - he's the best candidate out there."""
1701,3/12/2015,17626.83984,17900.09961,17620.49023,17895.2207,17895.2207,111550000,268.380859,1.52256934,3,2,"""@HGswiney: @ realDonaldTrump is more than an entrepreneur... He's an American icon-and will definitely get my vote in 2016"" Thank you!"
1702,3/13/2015,17889.05078,17889.05078,17629.89063,17749.31055,17749.31055,113620000,-139.740234,-0.781149518,1,0,"""@SalamifiedRBX: Omg @ realDonaldTrump for president please"""
1703,3/16/2015,17751.24023,17988.5,17751.24023,17977.41992,17977.41992,101760000,226.179688,1.274162735,3,2,. @ foxandfriends at 7:00 A.M.
1704,3/17/2015,17972.2207,17972.2207,17785.78906,17849.08008,17849.08008,82560000,-123.140625,-0.685172005,1,0,""" @ 1a0e358348904f5: We need a president that can get America back on track and get things done! @ realDonaldTrump for president!"""
1705,3/18/2015,17846.80078,18097.11914,17697.51953,18076.18945,18076.18945,130950000,229.388672,1.285320965,3,2,"""@TMAC7771: @ realDonaldTrump run 4 president we need your business mind to make America great again"""
1706,3/19/2015,18072.58008,18072.99023,17934.24023,17959.0293,17959.0293,107820000,-113.550781,-0.628304207,1,0,""" @ littlevd23 @ rosannascotto He is what this country needs! Mr.Trump would undoubtedly do all the right things to make the USA respectable"""
1707,3/20/2015,17961.13086,18197.28906,17961.13086,18127.65039,18127.65039,333870000,166.519532,0.927110511,2,2,""" @ zaneypeterson @ realDonaldTrump you have my vote!"""
1708,3/23/2015,18136.73047,18205.92969,18116.03906,18116.03906,18116.03906,98030000,-20.691406,-0.114085645,1,1,"""@BellaNYCMag: “You have to think anyway, so why not think big?” @ realdonaldtrump inside the pages of our # Spring… https://instagram.com/p/0kSfxioKdG/ """
1709,3/24/2015,18110.86914,18149.24023,18010.43945,18011.14063,18011.14063,87190000,-99.728516,-0.550655605,1,0,"""@anon_thom: You have my vote @ realDonaldTrump"""
1710,3/25/2015,18012.60938,18041.9707,17718.53906,17718.53906,17718.53906,106560000,-294.070312,-1.632580299,0,0,""" @ brianstoya: @ realDonaldTrump For POTUS #2016"""
1711,3/26/2015,17716.26953,17759.50977,17579.26953,17678.23047,17678.23047,117740000,-38.039062,-0.214712595,1,1,Pres. Obama was touting Yemen as a great success story - it just fell. Obama doesn't know what he is doing. Saudi Arabia is in big trouble.
1712,3/27/2015,17673.63086,17729.14063,17630.49023,17712.66016,17712.66016,103220000,39.029297,0.220833497,2,1,Looking forward to tonight's Ayrshire Chamber of Commerce Annual Dinner 2015 @ AyrshireChamber
1713,3/30/2015,17727.48047,18008.64063,17727.48047,17976.31055,17976.31055,104040000,248.830078,1.403640401,3,2,""" @ THETAINTEDT: @ foxandfriends @ realDonaldTrump Trump 2016 pic.twitter.com/UlQWGKUrCJ"""
1714,3/31/2015,17965.36914,17965.36914,17773.01953,17776.11914,17776.11914,119470000,-189.25,-1.053415594,0,0,""" @ Tom38Ts I wanted Trump to be the President in 2012 the country needs Trump to be the next president in 2016"""
1715,4/1/2015,17778.51953,17778.51953,17585.00977,17698.17969,17698.17969,103360000,-80.339843,-0.451892762,1,0,""" @ user9888: Money was never a big motivation for me,except as a way to keep score. The real excitement is playing the game. @ realDonaldTrump"
1716,4/2/2015,17699.51953,17815.0293,17673.49023,17763.24023,17763.24023,87370000,63.720703,0.360013744,2,2,""" @ Scotspolfed: Friendliness, professionalism & sheer dedication of staff @TurnberryBuzz should be pointed out to the boss @ realDonaldTrump"
1717,4/6/2015,17755.5,17941.78906,17646.80078,17880.84961,17880.84961,100850000,125.349609,0.705976227,2,2,Will be doing @ foxandfriends this morning at 7:00. ENJOY!
1718,4/7/2015,17884.32031,17983.11914,17871.21094,17875.41992,17875.41992,72150000,-8.900391,-0.049766448,1,1,"Wow, the respected Monmouth University poll has me ahead of most Republican candidates nationwide, and most people don't think I'm running!"
1719,4/8/2015,17877.61914,17976.19922,17822.23047,17902.50977,17902.50977,76820000,24.890625,0.139227851,2,1,""" @ JanineGreenberg: Meeting Trump @ realDonaldTrump # TrumpTennis # woohoo https://twitter.com/JanineGreenberg/status/585579093606924289/photo/1pic.twitter.com/Zk2iVTGK3C """
1720,4/9/2015,17902.50977,17984.2207,17823.09961,17958.73047,17958.73047,86740000,56.220703,0.314038108,2,2,""" @ travis_temple: Make America Great Again! @ realDonaldTrump pic.twitter.com/2axwZaacCI"""
1721,4/10/2015,17956.73047,18066.75977,17945.55078,18057.65039,18057.65039,116410000,100.919922,0.562017246,2,2,Will be doing a big interview tonight with Bret Baier at 6:00 P.M. on Fox. Don't miss it!
1722,4/13/2015,18052.32031,18107.57031,17974.81055,17977.03906,17977.03906,120090000,-75.28125,-0.41701703,1,0,Will be on @ foxandfriends at 7:00 this morning - enjoy!
1723,4/14/2015,17979.10938,18075.59961,17905.48047,18036.69922,18036.69922,82830000,57.589844,0.320315333,2,2,"""@Chris_R_2014: @ WendyPeters America desperately needs leadership & values. Obama is a disgrace. We need a winner, and that is Trump."""
1724,4/15/2015,18045.71094,18160.51953,18045.71094,18112.60938,18112.60938,113610000,66.898437,0.37071655,2,2,""" @ ElizaWindso: @ BretBaier DonaldTrump Only one who ever took on the MacDaddy. Looks like only one to fight Hillary. Even in her own party"
1725,4/16/2015,18106.26953,18169.25977,18063.85938,18105.76953,18105.76953,89520000,-0.5,-0.002761474,1,1,Looking forward to speaking at the @ NHGOP # FITN Republican Leadership Summit on Saturday at 12PM! Let’s Make America Great Again!
1726,4/17/2015,18102.56055,18102.56055,17748.5293,17826.30078,17826.30078,138860000,-276.259766,-1.52608116,0,0,""" @ bryt1330: I get into so many arguments over # Trump2016 @ realDonaldTrump but I think he could ACTUALLY change this county for the better"
1727,4/20/2015,17841.17969,18092.2207,17841.17969,18034.92969,18034.92969,103160000,193.75,1.08597079,3,2,I will be interviewed on @ foxandfriends at 7:00 - 30 minutes. Some very interesting topics.
1728,4/21/2015,18034.23047,18109.69922,17929.63086,17949.58984,17949.58984,95180000,-84.640625,-0.469333167,1,0,Via @ thehill by @ HenschOnTheHill: “Trump: 'I'm disappointed' in many Republicans”http://thehill.com/blogs/blog-briefing-room/news/239319-trump-im-disappointed-in-many-republicans …
1729,4/22/2015,17950.82031,18056.01953,17887.75977,18038.26953,18038.26953,91260000,87.449218,0.48716001,2,2,". @ NRO @ JonahNRO Wow, just looked at the stats for National Review. Dying fast, doing very little business. Save this conservative voice!"
1730,4/23/2015,18031.90039,18133.0293,17966.76953,18058.68945,18058.68945,100240000,26.789062,0.148564829,2,1,@ Ex369PPD Thank you!
1731,4/24/2015,18056.41992,18108.86914,18009.08008,18080.14063,18080.14063,119130000,23.720703,0.131369912,2,1,""" @ britanniagolf Love the proposed changes for Trump Turnberry's Ailsa Course @ realDonaldTrump"" Thanks. It will be fantastic!"
1732,4/27/2015,18097.89063,18175.56055,18024.66016,18037.9707,18037.9707,121110000,-59.919922,-0.331087878,1,0,"Will be interviewed on @ foxandfriends at 7:00 - 5 minutes. Then I head to New Hampshire, great people!"
1733,4/28/2015,18035.90039,18119.65039,17917.35938,18110.14063,18110.14063,124930000,74.240234,0.411624773,2,2,"Now that the ineffective Baltimore Police have allowed the city to be destroyed, are the U.S. taxpayers expected to rebuild it (again)?"
1734,4/29/2015,18093.68945,18096.46094,17953.68945,18035.5293,18035.5293,102080000,-58.160156,-0.321438898,1,0,I wonder what the rest of the world is thinking about the United States as they watch the disgusting and out of control Baltimore riots?
1735,4/30/2015,18033.33008,18033.33008,17774.89063,17840.51953,17840.51953,129180000,-192.810547,-1.069189918,0,0,""" @ 1MuskyHunter: @ realDonaldTrump we need your leadership in this country now, please enter the prez ring. pic.twitter.com/pqvX79SrjW"""
1736,5/1/2015,17859.26953,18028.89063,17859.26953,18024.06055,18024.06055,91700000,164.791016,0.922719799,2,2,"""@yanicsimard: @ realDonaldTrump & @ TrumpToronto for the retweet, love your properties and looking forward to your Washington DC new hotel"""
1737,5/4/2015,18026.01953,18133.75977,18026.01953,18070.40039,18070.40039,86010000,44.38086,0.246204438,2,1,""" @ DdEeSsM: This planet would be a more prosperous and safe place if we had the awesome @ realDonaldTrump in charge! # donaldforpresident"""
1738,5/5/2015,18062.5293,18086.00977,17905.71094,17928.19922,17928.19922,95340000,-134.330078,-0.743694727,1,0,Our spa @TrumpSoHo gets a nice write-up in @ DETAILS: # gotmilk
1739,5/6/2015,17934.81055,18019.75,17733.11914,17841.98047,17841.98047,100430000,-92.830078,-0.517597204,1,0,"""@PaleoBuilder: After I complete reading @ Schwarzenegger autobiography I will read your book; Trump Never Give Up. You're an inspiration !"""
1740,5/7/2015,17840.25,17973.07031,17796.93945,17924.06055,17924.06055,80920000,83.810547,0.469783478,2,2,""" @ joannepascal: @ foxandfriends @ kilmeade @ realDonaldTrump # TheDonald HAS MY VOTE......PLEASE RUN FOR PRESIDENT"""
1741,5/8/2015,17933.64063,18205.23047,17933.64063,18191.10938,18191.10938,94960000,257.46875,1.435674749,3,2,""" @ Karentalk: @ foxandfriends @ kilmeade WE KNOW YOU ARE A PATRIOT..WE ARE GRATEFUL FOR YOU..YOU LOVE AMERICA..AMERICA LOVES YOU."""
1742,5/11/2015,18187.7793,18199.94922,18089.10938,18105.16992,18105.16992,86050000,-82.609375,-0.454202647,1,0,How come there are no protests in favor of the two young police officers gunned down in Mississippi by two deranged animals. DEATH PENALTY!
1743,5/12/2015,18096.16016,18119.17969,17924.80078,18068.23047,18068.23047,89270000,-27.929687,-0.154340406,1,1,""" @ cerrabella: @ realDonaldTrump China to build military base in Africa next to critical choke oil transport- zerohedgehttp://www.zerohedge.com/news/2015-05-10/china-open-military-base-horn-africa-next-critical-oil-transit-choke-point …"
1744,5/13/2015,18070.36914,18132.78906,18039.19922,18060.49023,18060.49023,85180000,-9.878907,-0.054669093,1,1,"TRAIN WRECK just the beginning. Our roads, airports, tunnels, bridges, electric grid - all falling apart.I can fix for 20% of pols, & better"
1745,5/14/2015,18062.49023,18255.21094,18062.49023,18252.24023,18252.24023,91580000,189.75,1.050519599,3,2,"I call Jeb Bush the reluctant warrior --- he just doesn't want to be doing this, he is not having fun!"
1746,5/15/2015,18251.9707,18272.7207,18215.07031,18272.56055,18272.56055,108220000,20.589844,0.112808881,2,1,"I cannot believe how bad Jeb Bush looks with his insane answer on Iraq, and then his numerous corrections which made him look even worse."
1747,5/18/2015,18267.25,18325.53906,18244.25977,18298.88086,18298.88086,79080000,31.630859,0.173156107,2,1,"Wow, ISIS has just taken the City of Ramadi in Iraq. So many of our great soldiers died in originally going after it. Such a waste."
1748,5/19/2015,18300.48047,18351.35938,18261.34961,18312.39063,18312.39063,87200000,11.910156,0.065081111,2,1,"""@FlyOSUBuckeye1: "" @ realDonaldTrump: "" @ pepsidaisy: @ realDonaldTrump # trump2016 # trumpforpresident https://twitter.com/pepsidaisy/status/600450909567614976/photo/1pic.twitter.com/ZyMX89ETsR """""""
1749,5/20/2015,18315.06055,18350.13086,18272.56055,18285.40039,18285.40039,80190000,-29.660156,-0.161944078,1,1,""" @ bijobijo: @ realDonaldTrump run for president, clear cut, stop the nonsense of current fools."""
1750,5/21/2015,18285.86914,18314.89063,18249.90039,18285.74023,18285.74023,84270000,-0.128907,-0.000704954,1,1,""" @ champforrest: @ megynkelly Bringing jobs back from China & Asia is a winning issue. He'll capture the Reagan Democrats. Hope he runs."""
1751,5/22/2015,18286.86914,18286.86914,18217.14063,18232.01953,18232.01953,78890000,-54.84961,-0.299939862,1,0,Trump Golf Links at Ferry Point: Grand Opening next Tuesday May 26th at 11 AM. Jack Nicklaus will be joining me. http://www.trump.com/Golf_Clubs/Bronx/bronx.asp …
1752,5/26/2015,18229.75,18229.75,17990.01953,18041.53906,18041.53906,109440000,-188.210937,-1.032438388,0,0,"I will be going to Trump Links at Ferry Point for the official opening of this long delayed (but future NYC treasure) course. Great job ""D"""
1753,5/27/2015,18045.08008,18190.34961,18045.08008,18162.99023,18162.99023,96400000,117.910156,0.653419965,2,2,""" @ BlueWaterDays: Would rather have a dynamic, experienced businessman than a corrupt professional politician in the oval office DonaldTrump"""
1754,5/28/2015,18154.14063,18154.14063,18066.40039,18126.11914,18126.11914,67510000,-28.021484,-0.154353128,1,1,""" @ duncanebradbury: @ realDonaldTrump @ pmadden86 Cool photo but I want to see Trump glistening from inside the White House!"""
1755,5/29/2015,18128.11914,18128.11914,17967.74023,18010.67969,18010.67969,139810000,-117.439453,-0.647830324,1,0,""" @ ElvisDuranShow Thanks for calling in @ realDonaldTrump. Always a pleasure to chat with you! # ElvisOnTopoftheWorld"" And my pleasure, thanks."
1756,6/1/2015,18017.82031,18105.83008,17982.06055,18040.36914,18040.36914,85640000,22.548828,0.125147369,2,1,""" @ yankzpat: HEY! I hope to meet @ realDonaldTrump on Thursday in Mason City, IA and get an autograph and a picture! Can't wait!! # Trump2016"""
1757,6/2/2015,18033.33008,18091.86914,17925.33008,18011.93945,18011.93945,77550000,-21.390625,-0.118617166,1,1,"""@jm9145: @ realDonaldTrump Please run!!! USA needs a leader!"""
1758,6/3/2015,18018.41992,18168.08984,18010.41992,18076.26953,18076.26953,73120000,57.849609,0.321058169,2,2,""" @ Tradingforex24: Sometimes your best investments are the ones you do not make. Donald Trump 03.06 07:45"""
1759,6/4/2015,18072.4707,18087.15039,17876.94922,17905.58008,17905.58008,93470000,-166.890625,-0.923452182,1,0,Entrepreneurs: Negotiation is an art. Treat it like one.
1760,6/5/2015,17905.38086,17940.7793,17822.90039,17849.46094,17849.46094,89140000,-55.919921,-0.312307911,1,0,""" @ yankzpat: HEY! I got my photos autographed and shook @ realDonaldTrump 's hand in Mason City. # June16th pic.twitter.com/h0ZZUrt8pZ"""
1761,6/8/2015,17849.46094,17852.34961,17760.60938,17766.55078,17766.55078,86300000,-82.910157,-0.4644967,1,0,Trump National Golf Club Los Angeles offers 18 holes fronting the Pacific Ocean on the Palos Verdes Peninsula. http://www.trump.com/Golf_Clubs/Los_Angeles/Los_Angeles.asp …
